Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,isol_growth_condt,STRAIN,num_replicons,ref_biomaterial,host_subject_id,Source_material_ID,Cultivar,Ecotype,isolate
SRR9222218,WGS,273,344994426,PRJNA544527,SAMN11849361,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",157568925,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-05-20,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992973,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0070_0084_a5,PAIRED,RANDOM,GENOMIC,Ruthenibacterium lactatiformans,ILLUMINA,2019-07-31T00:00:00Z,am_0070_0084_a5,SRP200548,missing,BIOML-A4,missing,missing,,,,,
SRR9222219,WGS,145,1076057653,PRJNA544527,SAMN11849487,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",442348215,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992972,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_f1,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_f1,SRP200548,missing,BIOML-A59,missing,missing,,,,,
SRR9222221,WGS,146,35331219,PRJNA544527,SAMN11849615,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",14932590,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992970,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0035_h4,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0035_h4,SRP200548,missing,BIOML-A187,missing,missing,,,,,
SRR9222223,WGS,146,33114215,PRJNA544527,SAMN11849613,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",13913157,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992968,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0035_h2,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0035_h2,SRP200548,missing,BIOML-A185,missing,missing,,,,,
SRR9222227,WGS,146,43433877,PRJNA544527,SAMN11849609,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",18198110,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992964,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0035_g8,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0035_g8,SRP200548,missing,BIOML-A181,missing,missing,,,,,
SRR9222229,WGS,146,90387525,PRJNA544527,SAMN11849607,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",37862188,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992962,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0035_g6,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0035_g6,SRP200548,missing,BIOML-A179,missing,missing,,,,,
SRR9222230,WGS,146,76615651,PRJNA544527,SAMN11849606,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",32010653,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992961,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0035_g5,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,am_0171_0035_g5,SRP200548,missing,BIOML-A178,missing,missing,,,,,
SRR9222232,WGS,146,294420780,PRJNA544527,SAMN11849473,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",121000516,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992959,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_e11,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_e11,SRP200548,missing,BIOML-A45,missing,missing,,,,,
SRR9222233,WGS,145,301758456,PRJNA544527,SAMN11849470,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",122349704,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992958,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_d8,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_d8,SRP200548,missing,BIOML-A42,missing,missing,,,,,
SRR9222236,WGS,144,422759699,PRJNA544527,SAMN11849469,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",171540067,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992955,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_d7,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_d7,SRP200548,missing,BIOML-A41,missing,missing,,,,,
SRR9222238,WGS,144,329433062,PRJNA544527,SAMN11849467,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",133422383,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992953,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_d5,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_d5,SRP200548,missing,BIOML-A39,missing,missing,,,,,
SRR9222240,WGS,145,363586586,PRJNA544527,SAMN11849474,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",148183352,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992951,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_e12,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_e12,SRP200548,missing,BIOML-A46,missing,missing,,,,,
SRR9222241,WGS,144,604273357,PRJNA544527,SAMN11849475,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",247690452,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992950,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_e1,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_e1,SRP200548,missing,BIOML-A47,missing,missing,,,,,
SRR9222244,WGS,144,892634985,PRJNA544527,SAMN11849646,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",360312554,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992947,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0036_f12,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0036_f12,SRP200548,missing,BIOML-A218,missing,missing,,,,,
SRR9222248,WGS,146,43433291,PRJNA544527,SAMN11849507,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",17876133,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992943,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_g9,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_g9,SRP200548,missing,BIOML-A79,missing,missing,,,,,
SRR9222250,WGS,257,111948732,PRJNA544527,SAMN11849328,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",52580928,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992941,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_a3,PAIRED,RANDOM,GENOMIC,Pseudoflavonifractor sp. BIOML-A4,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_a3,SRP200548,missing,BIOML-A4,missing,missing,,,,,
SRR9222252,WGS,257,547043991,PRJNA544527,SAMN11849326,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",255886576,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992939,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_a1,PAIRED,RANDOM,GENOMIC,Pseudoflavonifractor sp. BIOML-A2,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_a1,SRP200548,missing,BIOML-A2,missing,missing,,,,,
SRR9222254,WGS,253,300975707,PRJNA544527,SAMN11849332,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",140123379,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992937,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_d2,PAIRED,RANDOM,GENOMIC,Pseudoflavonifractor sp. BIOML-A8,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_d2,SRP200548,missing,BIOML-A8,missing,missing,,,,,
SRR9222256,WGS,254,538047871,PRJNA544527,SAMN11849330,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",255232464,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992935,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_a6,PAIRED,RANDOM,GENOMIC,Pseudoflavonifractor sp. BIOML-A6,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_a6,SRP200548,missing,BIOML-A6,missing,missing,,,,,
SRR9222259,WGS,285,757350644,PRJNA544527,SAMN11849230,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",308937638,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-19,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992932,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bq_0049_0022_c3,PAIRED,RANDOM,GENOMIC,Parabacteroides distasonis,ILLUMINA,2019-07-31T00:00:00Z,bq_0049_0022_c3,SRP200548,missing,BIOML-A28,missing,missing,,,,,
SRR9222261,WGS,263,198038213,PRJNA544527,SAMN11849335,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",91313510,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992930,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0071_f5-BIS,PAIRED,RANDOM,GENOMIC,Pseudoflavonifractor sp. BIOML-A11,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0071_f5-BIS,SRP200548,missing,BIOML-A11,missing,missing,,,,,
SRR9222263,WGS,268,876409929,PRJNA544527,SAMN11849226,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",382906030,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-09,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992928,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0014_b7,PAIRED,RANDOM,GENOMIC,Parabacteroides distasonis,ILLUMINA,2019-07-31T00:00:00Z,av_0103_0014_b7,SRP200548,missing,BIOML-A24,missing,missing,,,,,
SRR9222266,WGS,274,557920091,PRJNA544527,SAMN11849210,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",238089679,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992925,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_g9,PAIRED,RANDOM,GENOMIC,Parabacteroides distasonis,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0055_g9,SRP200548,missing,BIOML-A8,missing,missing,,,,,
SRR9222267,WGS,236,319601346,PRJNA544527,SAMN11849354,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",141126648,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992924,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0004_f2,PAIRED,RANDOM,GENOMIC,[Ruminococcus] torques,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0004_f2,SRP200548,missing,BIOML-A4,missing,missing,,,,,
SRR9222270,WGS,279,977126266,PRJNA544527,SAMN11849105,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",412968620,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992921,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0089_e2,PAIRED,RANDOM,GENOMIC,Faecalibacterium sp. BIOML-A4,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0089_e2,SRP200548,missing,BIOML-A4,missing,missing,,,,,
SRR9222272,WGS,268,1404360501,PRJNA544527,SAMN11849103,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",591788571,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992919,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0089_d4,PAIRED,RANDOM,GENOMIC,Faecalibacterium sp. BIOML-A2,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0089_d4,SRP200548,missing,BIOML-A2,missing,missing,,,,,
SRR9222274,WGS,269,521034674,PRJNA544527,SAMN11849101,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",228411600,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992917,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0068_f11,PAIRED,RANDOM,GENOMIC,Faecalibacterium prausnitzii,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0068_f11,SRP200548,missing,BIOML-B18,missing,missing,,,,,
SRR9222277,WGS,262,374826075,PRJNA544527,SAMN11849096,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",175123760,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992914,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0089_h1-BIS,PAIRED,RANDOM,GENOMIC,Faecalibacterium prausnitzii,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0089_h1-BIS,SRP200548,missing,BIOML-B13,missing,missing,,,,,
SRR9222279,WGS,269,491418525,PRJNA544527,SAMN11849415,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",217091008,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992912,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bj_0095_0019_e6,PAIRED,RANDOM,GENOMIC,Streptococcus salivarius,ILLUMINA,2019-07-31T00:00:00Z,bj_0095_0019_e6,SRP200548,missing,BIOML-A24,missing,missing,,,,,
SRR9222281,WGS,271,1205218669,PRJNA544527,SAMN11849058,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",511262836,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"wgmlst_sig,sra,fastq,realign","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992910,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0077_c11,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0077_c11,SRP200548,missing,BIOML-A460,missing,missing,,,,,
SRR9222283,WGS,268,77859416,PRJNA544527,SAMN11849056,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",36692835,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"wgmlst_sig,realign,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992908,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0072_h9,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0072_h9,SRP200548,missing,BIOML-A458,missing,missing,,,,,
SRR9222285,WGS,279,317860233,PRJNA544527,SAMN11849062,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",138628904,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,realign,wgmlst_sig,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992906,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0077_g10,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0077_g10,SRP200548,missing,BIOML-A464,missing,missing,,,,,
SRR9222288,WGS,237,536885688,PRJNA544527,SAMN11849244,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",223523360,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992903,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_a11,PAIRED,RANDOM,GENOMIC,Parabacteroides goldsteinii,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0055_a11,SRP200548,missing,BIOML-A1,missing,missing,,,,,
SRR9222290,WGS,275,1041648592,PRJNA544527,SAMN11849065,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",426271280,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-07-04,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992901,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0089_d2,PAIRED,RANDOM,GENOMIC,Lachnospira eligens,ILLUMINA,2019-07-31T00:00:00Z,aa_0143_0089_d2,SRP200548,missing,BIOML-A1,missing,missing,,,,,
SRR9222291,WGS,280,143591761,PRJNA544527,SAMN11849064,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",63385786,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,realign,wgmlst_sig,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992900,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0077_h9,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0077_h9,SRP200548,missing,BIOML-A466,missing,missing,,,,,
SRR9222294,WGS,143,699273014,PRJNA544527,SAMN11849649,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",284167637,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992897,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0036_g11,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0036_g11,SRP200548,missing,BIOML-A221,missing,missing,,,,,
SRR9222296,WGS,144,276322638,PRJNA544527,SAMN11849514,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",111905151,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992895,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_h5,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_h5,SRP200548,missing,BIOML-A86,missing,missing,,,,,
SRR9222297,WGS,145,317782078,PRJNA544527,SAMN11849515,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",129426229,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992894,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0034_h6,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0034_h6,SRP200548,missing,BIOML-A87,missing,missing,,,,,
SRR9222299,WGS,141,123721964,PRJNA544527,SAMN11849652,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",50002980,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5992892,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0036_g6,PAIRED,RANDOM,GENOMIC,Turicibacter sanguinis,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0036_g6,SRP200548,missing,BIOML-A224,missing,missing,,,,,
